Local Time, Program run time, ID (hex),DLC,Data(hex)
2022-08-23 14:15:02.690973,3521.265000,2FF,8, E8 03 00 00 E8 03 00 00
2022-08-23 14:15:02.691007,3521.299000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:02.691066,3521.358000,4FF,6, 6A 00 B6 5D 00 00
2022-08-23 14:15:02.711002,3541.294000,1FF,8, DC 03 00 00 3B 50 00 00
2022-08-23 14:15:02.711124,3541.416000,2FF,8, E8 03 00 00 E8 03 00 00
2022-08-23 14:15:02.711181,3541.473000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:02.711292,3541.584000,4FF,6, 6F 00 B6 5D 00 00
2022-08-23 14:15:02.731157,3561.449000,1FF,8, DC 03 00 00 FA 4F 00 00
2022-08-23 14:15:02.731285,3561.577000,2FF,8, E8 03 00 00 E8 03 00 00
2022-08-23 14:15:02.731357,3561.649000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:02.731447,3561.739000,4FF,6, 6A 00 B6 5D 00 00
2022-08-23 14:15:02.751349,3581.641000,1FF,8, DC 03 00 00 10 50 00 00
2022-08-23 14:15:02.751574,3581.866000,2FF,8, E8 03 00 00 E8 03 00 00
2022-08-23 14:15:02.751607,3581.899000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:02.751633,3581.925000,4FF,6, 6F 00 B6 5D 00 00
2022-08-23 14:15:02.771534,3601.826000,1FF,8, DC 03 00 00 25 50 00 00
2022-08-23 14:15:02.771659,3601.951000,2FF,8, E8 03 00 00 E8 03 00 00
2022-08-23 14:15:02.771753,3602.045000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:02.771857,3602.149000,4FF,6, 6F 00 CA 5D 00 00
2022-08-23 14:15:02.791663,3621.955000,1FF,8, DC 03 00 00 25 50 00 00
2022-08-23 14:15:02.791773,3622.065000,2FF,8, E8 03 00 00 E8 03 00 00
2022-08-23 14:15:02.791901,3622.193000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:02.791992,3622.284000,4FF,6, 65 00 CA 5D 00 00
2022-08-23 14:15:02.811810,3642.102000,1FF,8, DC 03 00 00 3B 50 00 00
2022-08-23 14:15:02.811918,3642.210000,2FF,8, E8 03 00 00 E8 03 00 00
2022-08-23 14:15:02.812034,3642.326000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:02.812135,3642.427000,4FF,6, 6F 00 B6 5D 00 00
2022-08-23 14:15:02.831984,3662.276000,1FF,8, DC 03 00 00 66 50 00 00
2022-08-23 14:15:02.832105,3662.397000,2FF,8, E8 03 00 00 E8 03 00 00
2022-08-23 14:15:02.832253,3662.545000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:02.832323,3662.615000,4FF,6, 6F 00 CA 5D 00 00
2022-08-23 14:15:02.852137,3682.429000,1FF,8, DC 03 00 00 91 50 00 00
2022-08-23 14:15:02.852278,3682.570000,2FF,8, E8 03 00 00 E8 03 00 00
2022-08-23 14:15:02.852303,3682.595000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:02.852411,3682.703000,4FF,6, 74 00 B6 5D 00 00
2022-08-23 14:15:02.872365,3702.657000,1FF,8, DC 03 00 00 66 50 00 00
2022-08-23 14:15:02.872526,3702.818000,2FF,8, E8 03 00 00 E8 03 00 00
2022-08-23 14:15:02.872552,3702.844000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:02.872699,3702.991000,4FF,6, 6F 00 CA 5D 00 00
2022-08-23 14:15:02.892457,3722.749000,1FF,8, DC 03 00 00 91 50 00 00
2022-08-23 14:15:02.892559,3722.851000,2FF,8, E8 03 00 00 E8 03 00 00
2022-08-23 14:15:02.892686,3722.978000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:02.892821,3723.113000,4FF,6, 6F 00 CA 5D 00 00
2022-08-23 14:15:02.912595,3742.887000,1FF,8, DC 03 00 00 91 50 00 00
2022-08-23 14:15:02.912710,3743.002000,2FF,8, E8 03 00 00 E8 03 00 00
2022-08-23 14:15:02.912821,3743.113000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:02.912925,3743.217000,4FF,6, 6F 00 B6 5D 00 00
2022-08-23 14:15:02.932731,3763.023000,1FF,8, DC 03 00 00 91 50 00 00
2022-08-23 14:15:02.932851,3763.143000,2FF,8, E8 03 00 00 E8 03 00 00
2022-08-23 14:15:02.932953,3763.245000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:02.933054,3763.346000,4FF,6, 65 00 B6 5D 00 00
2022-08-23 14:15:02.953350,3783.642000,1FF,8, DC 03 00 00 91 50 00 00
2022-08-23 14:15:02.953542,3783.834000,2FF,8, E8 03 00 00 E8 03 00 00
2022-08-23 14:15:02.953573,3783.865000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:02.953595,3783.887000,4FF,6, 6F 00 B6 5D 00 00
2022-08-23 14:15:02.973737,3804.029000,1FF,8, DC 03 00 00 A6 50 00 00
2022-08-23 14:15:02.973850,3804.142000,2FF,8, E8 03 00 00 E8 03 00 00
2022-08-23 14:15:02.973874,3804.166000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:02.973954,3804.246000,4FF,6, 6F 00 B6 5D 00 00
2022-08-23 14:15:02.993936,3824.228000,1FF,8, DC 03 00 00 A6 50 00 00
2022-08-23 14:15:02.994061,3824.353000,2FF,8, E8 03 00 00 E8 03 00 00
2022-08-23 14:15:02.994117,3824.409000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:02.994232,3824.524000,4FF,6, 6F 00 CA 5D 00 00
2022-08-23 14:15:03.014109,3844.401000,1FF,8, DC 03 00 00 3B 50 00 00
2022-08-23 14:15:03.014221,3844.513000,2FF,8, E8 03 00 00 E8 03 00 00
2022-08-23 14:15:03.014272,3844.564000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:03.014395,3844.687000,4FF,6, 6F 00 B6 5D 00 00
2022-08-23 14:15:03.034205,3864.497000,1FF,8, DC 03 00 00 3B 50 00 00
2022-08-23 14:15:03.034306,3864.598000,2FF,8, E8 03 00 00 E8 03 00 00
2022-08-23 14:15:03.034419,3864.711000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:03.034519,3864.811000,4FF,6, 6F 00 CA 5D 00 00
2022-08-23 14:15:03.054485,3884.777000,1FF,8, DC 03 00 00 50 50 00 00
2022-08-23 14:15:03.054697,3884.989000,2FF,8, E8 03 00 00 E8 03 00 00
2022-08-23 14:15:03.054731,3885.023000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:03.054754,3885.046000,4FF,6, 6F 00 CA 5D 00 00
2022-08-23 14:15:03.074562,3904.854000,1FF,8, DC 03 00 00 25 50 00 00
2022-08-23 14:15:03.074669,3904.961000,2FF,8, E8 03 00 00 E8 03 00 00
2022-08-23 14:15:03.074787,3905.079000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:03.074891,3905.183000,4FF,6, 6A 00 B6 5D 00 00
2022-08-23 14:15:03.094725,3925.017000,1FF,8, DC 03 00 00 10 50 00 00
2022-08-23 14:15:03.094828,3925.120000,2FF,8, E8 03 00 00 E8 03 00 00
2022-08-23 14:15:03.094925,3925.217000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:03.095030,3925.322000,4FF,6, 6F 00 CA 5D 00 00
2022-08-23 14:15:03.114991,3945.283000,1FF,8, DC 03 00 00 50 50 00 00
2022-08-23 14:15:03.115125,3945.417000,2FF,8, E8 03 00 00 E8 03 00 00
2022-08-23 14:15:03.115189,3945.481000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:03.115295,3945.587000,4FF,6, 6F 00 CA 5D 00 00
2022-08-23 14:15:03.135140,3965.432000,1FF,8, DC 03 00 00 66 50 00 00
2022-08-23 14:15:03.135340,3965.632000,2FF,8, E8 03 00 00 E8 03 00 00
2022-08-23 14:15:03.135384,3965.676000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:03.135466,3965.758000,4FF,6, 6F 00 B6 5D 00 00
2022-08-23 14:15:03.155281,3985.573000,1FF,8, DC 03 00 00 7B 50 00 00
2022-08-23 14:15:03.155393,3985.685000,2FF,8, E8 03 00 00 E8 03 00 00
2022-08-23 14:15:03.155490,3985.782000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:03.155587,3985.879000,4FF,6, 6F 00 B6 5D 00 00
2022-08-23 14:15:03.175520,4005.812000,1FF,8, DC 03 00 00 50 50 00 00
2022-08-23 14:15:03.175617,4005.909000,2FF,8, E8 03 00 00 E8 03 00 00
2022-08-23 14:15:03.175685,4005.977000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:03.175775,4006.067000,4FF,6, 6F 00 B6 5D 00 00
2022-08-23 14:15:03.195650,4025.942000,1FF,8, DC 03 00 00 66 50 00 00
2022-08-23 14:15:03.195760,4026.052000,2FF,8, E8 03 00 00 E8 03 00 00
2022-08-23 14:15:03.195838,4026.130000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:03.195996,4026.288000,4FF,6, 6F 00 B6 5D 00 00
2022-08-23 14:15:03.215788,4046.080000,1FF,8, DC 03 00 00 50 50 00 00
2022-08-23 14:15:03.215889,4046.181000,2FF,8, E8 03 00 00 E8 03 00 00
2022-08-23 14:15:03.216010,4046.302000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:03.216086,4046.378000,4FF,6, 6A 00 B6 5D 00 00
2022-08-23 14:15:03.236172,4066.464000,1FF,8, DC 03 00 00 66 50 00 00
2022-08-23 14:15:03.236339,4066.631000,2FF,8, E8 03 00 00 E8 03 00 00
2022-08-23 14:15:03.236371,4066.663000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:03.236396,4066.688000,4FF,6, 6F 00 CA 5D 00 00
2022-08-23 14:15:03.256211,4086.503000,1FF,8, DC 03 00 00 66 50 00 00
2022-08-23 14:15:03.256357,4086.649000,2FF,8, E8 03 00 00 E8 03 00 00
2022-08-23 14:15:03.256398,4086.690000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:03.256581,4086.873000,4FF,6, 6F 00 B6 5D 00 00
2022-08-23 14:15:03.276434,4106.726000,1FF,8, DC 03 00 00 66 50 00 00
2022-08-23 14:15:03.276636,4106.928000,2FF,8, E8 03 00 00 E8 03 00 00
2022-08-23 14:15:03.276673,4106.965000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:03.276736,4107.028000,4FF,6, 6F 00 B6 5D 00 00
2022-08-23 14:15:03.296710,4127.002000,1FF,8, DC 03 00 00 50 50 00 00
2022-08-23 14:15:03.296969,4127.261000,2FF,8, E8 03 00 00 E8 03 00 00
2022-08-23 14:15:03.297007,4127.299000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:03.297030,4127.322000,4FF,6, 6A 00 B6 5D 00 00
2022-08-23 14:15:03.316905,4147.197000,1FF,8, DC 03 00 00 66 50 00 00
2022-08-23 14:15:03.317064,4147.356000,2FF,8, E8 03 00 00 E8 03 00 00
2022-08-23 14:15:03.317102,4147.394000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:03.317158,4147.450000,4FF,6, 6A 00 B6 5D 00 00
2022-08-23 14:15:03.337332,4167.624000,1FF,8, DC 03 00 00 66 50 00 00
2022-08-23 14:15:03.337454,4167.746000,2FF,8, E8 03 00 00 E8 03 00 00
2022-08-23 14:15:03.337477,4167.769000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:03.337596,4167.888000,4FF,6, 6F 00 B6 5D 00 00
2022-08-23 14:15:03.357405,4187.697000,1FF,8, DC 03 00 00 3B 50 00 00
2022-08-23 14:15:03.357534,4187.826000,2FF,8, E8 03 00 00 E8 03 00 00
2022-08-23 14:15:03.357614,4187.906000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:03.357693,4187.985000,4FF,6, 6A 00 B6 5D 00 00
2022-08-23 14:15:03.377736,4208.028000,1FF,8, DC 03 00 00 10 50 00 00
2022-08-23 14:15:03.377880,4208.172000,2FF,8, E8 03 00 00 E8 03 00 00
2022-08-23 14:15:03.377907,4208.199000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:03.377929,4208.221000,4FF,6, 65 00 B6 5D 00 00
2022-08-23 14:15:03.397816,4228.108000,1FF,8, DC 03 00 00 25 50 00 00
2022-08-23 14:15:03.397963,4228.255000,2FF,8, E8 03 00 00 E8 03 00 00
2022-08-23 14:15:03.397988,4228.280000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:03.398100,4228.392000,4FF,6, 6F 00 B6 5D 00 00
2022-08-23 14:15:03.418050,4248.342000,1FF,8, DC 03 00 00 25 50 00 00
2022-08-23 14:15:03.418209,4248.501000,2FF,8, E8 03 00 00 E8 03 00 00
2022-08-23 14:15:03.418247,4248.539000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:03.418335,4248.627000,4FF,6, 65 00 B6 5D 00 00
2022-08-23 14:15:03.438398,4268.690000,1FF,8, DC 03 00 00 3B 50 00 00
2022-08-23 14:15:03.438701,4268.993000,2FF,8, E8 03 00 00 E8 03 00 00
2022-08-23 14:15:03.438745,4269.037000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:03.438770,4269.062000,4FF,6, 6F 00 CA 5D 00 00
2022-08-23 14:15:03.458653,4288.945000,1FF,8, DC 03 00 00 50 50 00 00
2022-08-23 14:15:03.458856,4289.148000,2FF,8, E8 03 00 00 E8 03 00 00
2022-08-23 14:15:03.458890,4289.182000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:03.458912,4289.204000,4FF,6, 6F 00 B6 5D 00 00
2022-08-23 14:15:03.478994,4309.286000,1FF,8, DC 03 00 00 50 50 00 00
2022-08-23 14:15:03.479149,4309.441000,2FF,8, E8 03 00 00 E8 03 00 00
2022-08-23 14:15:03.479172,4309.464000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:03.479229,4309.521000,4FF,6, 6F 00 B6 5D 00 00
2022-08-23 14:15:03.499229,4329.521000,1FF,8, DC 03 00 00 25 50 00 00
2022-08-23 14:15:03.499354,4329.646000,2FF,8, E8 03 00 00 E8 03 00 00
2022-08-23 14:15:03.499404,4329.696000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:03.499583,4329.875000,4FF,6, 6F 00 B6 5D 00 00
2022-08-23 14:15:03.519491,4349.783000,1FF,8, DC 03 00 00 66 50 00 00
2022-08-23 14:15:03.519607,4349.899000,2FF,8, E8 03 00 00 E8 03 00 00
2022-08-23 14:15:03.519640,4349.932000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:03.519733,4350.025000,4FF,6, 6A 00 B6 5D 00 00
2022-08-23 14:15:03.539564,4369.856000,1FF,8, DC 03 00 00 50 50 00 00
2022-08-23 14:15:03.539693,4369.985000,2FF,8, E8 03 00 00 E8 03 00 00
2022-08-23 14:15:03.539809,4370.101000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:03.539889,4370.181000,4FF,6, 6A 00 CA 5D 00 00
2022-08-23 14:15:03.559764,4390.056000,1FF,8, DC 03 00 00 66 50 00 00
2022-08-23 14:15:03.559926,4390.218000,2FF,8, E8 03 00 00 E8 03 00 00
2022-08-23 14:15:03.559958,4390.250000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:03.560026,4390.318000,4FF,6, 6F 00 B6 5D 00 00
2022-08-23 14:15:03.579898,4410.190000,1FF,8, DC 03 00 00 50 50 00 00
2022-08-23 14:15:03.580003,4410.295000,2FF,8, E8 03 00 00 E8 03 00 00
2022-08-23 14:15:03.580094,4410.386000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:03.580197,4410.489000,4FF,6, 6F 00 B6 5D 00 00
2022-08-23 14:15:03.600273,4430.565000,1FF,8, DC 03 00 00 66 50 00 00
2022-08-23 14:15:03.600506,4430.798000,2FF,8, E8 03 00 00 E8 03 00 00
2022-08-23 14:15:03.600530,4430.822000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:03.600556,4430.848000,4FF,6, 6F 00 B6 5D 00 00
2022-08-23 14:15:05.621135,6451.427000,1FF,8, DC 03 00 00 7B 50 00 00
2022-08-23 14:15:05.621241,6451.533000,2FF,8, E8 03 00 00 E8 03 00 00
2022-08-23 14:15:05.621400,6451.692000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:05.621496,6451.788000,4FF,6, 65 00 CA 5D 00 00
2022-08-23 14:15:05.640725,6471.017000,1FF,8, DC 03 00 00 8F 4F 00 00
2022-08-23 14:15:05.640833,6471.125000,2FF,8, E8 03 00 00 00 00 00 00
2022-08-23 14:15:05.640962,6471.254000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:05.641091,6471.383000,4FF,6, 6F 00 B6 5D 00 00
2022-08-23 14:15:05.660987,6491.279000,1FF,8, DC 03 00 00 73 4C 00 00
2022-08-23 14:15:05.661101,6491.393000,2FF,8, E6 03 00 00 00 00 00 00
2022-08-23 14:15:05.661159,6491.451000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:05.661269,6491.561000,4FF,6, 6F 00 DE 5D 00 00
2022-08-23 14:15:05.681225,6511.517000,1FF,8, DC 03 00 00 CE 44 00 00
2022-08-23 14:15:05.681332,6511.624000,2FF,8, E3 03 00 00 00 00 00 00
2022-08-23 14:15:05.681391,6511.683000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:05.681500,6511.792000,4FF,6, 6A 00 F2 5D 00 00
2022-08-23 14:15:05.701857,6532.149000,1FF,8, DA 03 00 00 61 39 00 00
2022-08-23 14:15:05.702110,6532.402000,2FF,8, DD 03 00 00 00 00 00 00
2022-08-23 14:15:05.702141,6532.433000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:05.702166,6532.458000,4FF,6, 6A 00 B6 5D 00 00
2022-08-23 14:15:05.721910,6552.202000,1FF,8, D8 03 00 00 1F 2E 00 00
2022-08-23 14:15:05.722025,6552.317000,2FF,8, D7 03 00 00 00 00 00 00
2022-08-23 14:15:05.722177,6552.469000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:05.722216,6552.508000,4FF,6, 79 00 06 5E 00 00
2022-08-23 14:15:05.742095,6572.387000,1FF,8, D4 03 00 00 98 20 00 00
2022-08-23 14:15:05.742225,6572.517000,2FF,8, D0 03 00 00 00 00 00 00
2022-08-23 14:15:05.742251,6572.543000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:05.742370,6572.662000,4FF,6, 6A 00 06 5E 00 00
2022-08-23 14:15:05.762278,6592.570000,1FF,8, CE 03 00 00 CF 11 00 00
2022-08-23 14:15:05.762385,6592.677000,2FF,8, C7 03 00 00 00 00 00 00
2022-08-23 14:15:05.762468,6592.760000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:05.762559,6592.851000,4FF,6, 65 00 8E 5D 00 00
2022-08-23 14:15:05.782471,6612.763000,1FF,8, C5 03 00 00 AD 0B 00 00
2022-08-23 14:15:05.782563,6612.855000,2FF,8, BF 03 00 00 00 00 00 00
2022-08-23 14:15:05.782647,6612.939000,3FF,8, 4A FF FF FF 00 00 00 00
2022-08-23 14:15:05.782724,6613.016000,4FF,6, 6F 00 06 5E 00 00
2022-08-23 14:15:05.802673,6632.965000,1FF,8, BB 03 00 00 6B 0A 00 00
2022-08-23 14:15:05.802765,6633.057000,2FF,8, B6 03 00 00 00 00 00 00
2022-08-23 14:15:05.802927,6633.219000,3FF,8, 4A FF FF FF 00 00 00 00
2022-08-23 14:15:05.803050,6633.342000,4FF,6, 6F 00 90 60 00 00
2022-08-23 14:15:05.823028,6653.320000,1FF,8, B0 03 00 00 0C 10 00 00
2022-08-23 14:15:05.823412,6653.704000,2FF,8, AD 03 00 00 00 00 00 00
2022-08-23 14:15:05.823442,6653.734000,3FF,8, 4A FF FF FF 00 00 00 00
2022-08-23 14:15:05.823464,6653.756000,4FF,6, 6F 00 98 67 00 00
2022-08-23 14:15:05.843106,6673.398000,1FF,8, A5 03 00 00 1A 17 00 00
2022-08-23 14:15:05.843221,6673.513000,2FF,8, A4 03 00 00 00 00 00 00
2022-08-23 14:15:05.843268,6673.560000,3FF,8, 4A FF FF FF 00 00 00 00
2022-08-23 14:15:05.843378,6673.670000,4FF,6, 6F 00 26 70 00 00
2022-08-23 14:15:05.863381,6693.673000,1FF,8, 9B 03 00 00 65 1C 00 00
2022-08-23 14:15:05.863503,6693.795000,2FF,8, 9B 03 00 00 00 00 00 00
2022-08-23 14:15:05.863527,6693.819000,3FF,8, 4A FF FF FF 00 00 00 00
2022-08-23 14:15:05.863626,6693.918000,4FF,6, 79 00 9C 77 00 00
2022-08-23 14:15:05.883489,6713.781000,1FF,8, 91 03 00 00 C3 20 00 00
2022-08-23 14:15:05.883561,6713.853000,2FF,8, 93 03 00 00 00 00 00 00
2022-08-23 14:15:05.883688,6713.980000,3FF,8, 30 FE FF FF 00 00 00 00
2022-08-23 14:15:05.883787,6714.079000,4FF,6, 6F 00 F2 7B 00 00
2022-08-23 14:15:05.903679,6733.971000,1FF,8, 88 03 00 00 24 26 00 00
2022-08-23 14:15:05.903754,6734.046000,2FF,8, 89 03 00 00 00 00 00 00
2022-08-23 14:15:05.903902,6734.194000,3FF,8, 30 FE FF FF 00 00 00 00
2022-08-23 14:15:05.903992,6734.284000,4FF,6, 6A 00 06 7C 00 00
2022-08-23 14:15:05.923768,6754.060000,1FF,8, 80 03 00 00 91 27 00 00
2022-08-23 14:15:05.923859,6754.151000,2FF,8, 80 03 00 00 00 00 00 00
2022-08-23 14:15:05.923987,6754.279000,3FF,8, 30 FE FF FF 00 00 00 00
2022-08-23 14:15:05.924084,6754.376000,4FF,6, 74 00 B6 7B 00 00
2022-08-23 14:15:05.943916,6774.208000,1FF,8, 78 03 00 00 A5 26 00 00
2022-08-23 14:15:05.944008,6774.300000,2FF,8, 77 03 00 00 00 00 00 00
2022-08-23 14:15:05.944117,6774.409000,3FF,8, 30 FE FF FF 00 00 00 00
2022-08-23 14:15:05.944297,6774.589000,4FF,6, 74 00 F2 7B 00 00
2022-08-23 14:15:05.964190,6794.482000,1FF,8, 70 03 00 00 F5 23 00 00
2022-08-23 14:15:05.964336,6794.628000,2FF,8, 6E 03 00 00 00 00 00 00
2022-08-23 14:15:05.964362,6794.654000,3FF,8, 30 FE FF FF 00 00 00 00
2022-08-23 14:15:05.964445,6794.737000,4FF,6, 74 00 B6 7B 00 00
2022-08-23 14:15:05.984374,6814.666000,1FF,8, 68 03 00 00 1A 21 00 00
2022-08-23 14:15:05.984464,6814.756000,2FF,8, 66 03 00 00 00 00 00 00
2022-08-23 14:15:05.984527,6814.819000,3FF,8, 82 FE FF FF 00 00 00 00
2022-08-23 14:15:05.984595,6814.887000,4FF,6, 6F 00 F2 7B 00 00
2022-08-23 14:15:06.004467,6834.759000,1FF,8, 5F 03 00 00 B0 21 00 00
2022-08-23 14:15:06.004560,6834.852000,2FF,8, 5D 03 00 00 00 00 00 00
2022-08-23 14:15:06.004690,6834.982000,3FF,8, 82 FE FF FF 00 00 00 00
2022-08-23 14:15:06.004783,6835.075000,4FF,6, 6A 00 42 7C 00 00
2022-08-23 14:15:06.024903,6855.195000,1FF,8, 56 03 00 00 C3 20 00 00
2022-08-23 14:15:06.025035,6855.327000,2FF,8, 54 03 00 00 00 00 00 00
2022-08-23 14:15:06.025061,6855.353000,3FF,8, 82 FE FF FF 00 00 00 00
2022-08-23 14:15:06.025104,6855.396000,4FF,6, 74 00 42 7C 00 00
2022-08-23 14:15:06.044978,6875.270000,1FF,8, 4D 03 00 00 1A 21 00 00
2022-08-23 14:15:06.045091,6875.383000,2FF,8, 4B 03 00 00 00 00 00 00
2022-08-23 14:15:06.045148,6875.440000,3FF,8, 82 FE FF FF 00 00 00 00
2022-08-23 14:15:06.045253,6875.545000,4FF,6, 74 00 F2 7B 00 00
2022-08-23 14:15:06.065050,6895.342000,1FF,8, 43 03 00 00 85 21 00 00
2022-08-23 14:15:06.065152,6895.444000,2FF,8, 42 03 00 00 00 00 00 00
2022-08-23 14:15:06.065281,6895.573000,3FF,8, 82 FE FF FF 00 00 00 00
2022-08-23 14:15:06.065390,6895.682000,4FF,6, 6F 00 84 7B 00 00
2022-08-23 14:15:06.085221,6915.513000,1FF,8, 3A 03 00 00 F1 21 00 00
2022-08-23 14:15:06.085297,6915.589000,2FF,8, 3A 03 00 00 00 00 00 00
2022-08-23 14:15:06.085398,6915.690000,3FF,8, 70 FE FF FF 00 00 00 00
2022-08-23 14:15:06.085489,6915.781000,4FF,6, 6F 00 F2 7B 00 00
2022-08-23 14:15:06.105311,6935.603000,1FF,8, 31 03 00 00 74 23 00 00
2022-08-23 14:15:06.105392,6935.684000,2FF,8, 31 03 00 00 00 00 00 00
2022-08-23 14:15:06.105529,6935.821000,3FF,8, 70 FE FF FF 00 00 00 00
2022-08-23 14:15:06.105650,6935.942000,4FF,6, 6F 00 70 7B 00 00
2022-08-23 14:15:06.125480,6955.772000,1FF,8, 28 03 00 00 8B 24 00 00
2022-08-23 14:15:06.125552,6955.844000,2FF,8, 28 03 00 00 00 00 00 00
2022-08-23 14:15:06.125689,6955.981000,3FF,8, 70 FE FF FF 00 00 00 00
2022-08-23 14:15:06.125774,6956.066000,4FF,6, 65 00 CA 7B 00 00
2022-08-23 14:15:06.145627,6975.919000,1FF,8, 20 03 00 00 F7 24 00 00
2022-08-23 14:15:06.145701,6975.993000,2FF,8, 1F 03 00 00 00 00 00 00
2022-08-23 14:15:06.145835,6976.127000,3FF,8, 70 FE FF FF 00 00 00 00
2022-08-23 14:15:06.145969,6976.261000,4FF,6, 6F 00 A2 7B 00 00
2022-08-23 14:15:06.165888,6996.180000,1FF,8, 17 03 00 00 0A 24 00 00
2022-08-23 14:15:06.165997,6996.289000,2FF,8, 16 03 00 00 00 00 00 00
2022-08-23 14:15:06.166044,6996.336000,3FF,8, 70 FE FF FF 00 00 00 00
2022-08-23 14:15:06.166143,6996.435000,4FF,6, 6F 00 CA 7B 00 00
2022-08-23 14:15:06.186073,7016.365000,1FF,8, 0E 03 00 00 62 25 00 00
2022-08-23 14:15:06.186165,7016.457000,2FF,8, 0D 03 00 00 00 00 00 00
2022-08-23 14:15:06.186219,7016.511000,3FF,8, 70 FE FF FF 00 00 00 00
2022-08-23 14:15:06.186323,7016.615000,4FF,6, 6F 00 06 7C 00 00
2022-08-23 14:15:06.206131,7036.423000,1FF,8, 05 03 00 00 DD 22 00 00
2022-08-23 14:15:06.206215,7036.507000,2FF,8, 04 03 00 00 00 00 00 00
2022-08-23 14:15:06.206360,7036.652000,3FF,8, 70 FE FF FF 00 00 00 00
2022-08-23 14:15:06.206459,7036.751000,4FF,6, 6F 00 48 7B 00 00
2022-08-23 14:15:06.226338,7056.630000,1FF,8, FD 02 00 00 72 22 00 00
2022-08-23 14:15:06.226458,7056.750000,2FF,8, FB 02 00 00 00 00 00 00
2022-08-23 14:15:06.226521,7056.813000,3FF,8, 70 FE FF FF 00 00 00 00
2022-08-23 14:15:06.226592,7056.884000,4FF,6, 74 00 84 7B 00 00
2022-08-23 14:15:06.246567,7076.859000,1FF,8, F4 02 00 00 5C 22 00 00
2022-08-23 14:15:06.246688,7076.980000,2FF,8, F2 02 00 00 00 00 00 00
2022-08-23 14:15:06.246743,7077.035000,3FF,8, 70 FE FF FF 00 00 00 00
